Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,585.000000,590.000000,580.000000,585.000000,585.000000,19773400
2014-08-07,585.000000,595.000000,580.000000,585.000000,585.000000,21422500
2014-08-08,585.000000,590.000000,580.000000,585.000000,585.000000,20484800
2014-08-11,585.000000,590.000000,580.000000,585.000000,585.000000,18022000
2014-08-12,585.000000,585.000000,575.000000,585.000000,585.000000,23474400
2014-08-13,580.000000,585.000000,570.000000,580.000000,580.000000,19956100
2014-08-14,575.000000,580.000000,570.000000,575.000000,575.000000,20320100
2014-08-15,570.000000,575.000000,565.000000,570.000000,570.000000,21610400
2014-08-18,570.000000,575.000000,565.000000,570.000000,570.000000,19158600
2014-08-19,565.000000,575.000000,565.000000,565.000000,565.000000,20625500
2014-08-20,565.000000,575.000000,565.000000,565.000000,565.000000,18834400
2014-08-21,565.000000,570.000000,560.000000,565.000000,565.000000,17679800
2014-08-22,570.000000,575.000000,565.000000,570.000000,570.000000,18811200
2014-08-25,570.000000,575.000000,565.000000,570.000000,570.000000,18147700
2014-08-26,570.000000,570.000000,565.000000,570.000000,570.000000,18879700
2014-08-27,580.000000,585.000000,570.000000,580.000000,580.000000,21590800
2014-08-28,575.000000,590.000000,575.000000,575.000000,575.000000,21084300
2014-08-29,575.000000,590.000000,575.000000,575.000000,575.000000,20657800
2014-09-01,575.000000,585.000000,575.000000,575.000000,575.000000,19491500
2014-09-02,575.000000,585.000000,570.000000,575.000000,575.000000,19169600
2014-09-03,575.000000,580.000000,570.000000,575.000000,575.000000,20184600
2014-09-04,570.000000,575.000000,565.000000,570.000000,570.000000,19606000
2014-09-05,575.000000,585.000000,570.000000,575.000000,575.000000,20460100
2014-09-08,575.000000,580.000000,570.000000,575.000000,575.000000,20317300
2014-09-09,570.000000,580.000000,565.000000,570.000000,570.000000,19520200
2014-09-10,560.000000,570.000000,555.000000,560.000000,560.000000,18687000
2014-09-11,560.000000,570.000000,560.000000,560.000000,560.000000,19124600
2014-09-12,565.000000,570.000000,560.000000,565.000000,565.000000,20519200
2014-09-15,570.000000,575.000000,560.000000,570.000000,570.000000,20676300
2014-09-16,570.000000,580.000000,570.000000,570.000000,570.000000,18289300
2014-09-17,595.000000,600.000000,575.000000,595.000000,595.000000,23095600
2014-09-18,600.000000,610.000000,595.000000,600.000000,600.000000,18554100
2014-09-19,600.000000,610.000000,595.000000,600.000000,600.000000,20843600
2014-09-22,600.000000,605.000000,595.000000,600.000000,600.000000,20249900
2014-09-23,590.000000,595.000000,590.000000,590.000000,590.000000,21881900
2014-09-24,605.000000,610.000000,590.000000,605.000000,605.000000,21789600
2014-09-25,615.000000,620.000000,605.000000,615.000000,615.000000,20808700
2014-09-26,605.000000,615.000000,605.000000,605.000000,605.000000,21272500
2014-09-29,610.000000,615.000000,605.000000,610.000000,610.000000,21753000
2014-09-30,615.000000,620.000000,605.000000,615.000000,615.000000,22189200
2014-10-01,625.000000,630.000000,610.000000,625.000000,625.000000,22327600
2014-10-02,615.000000,625.000000,610.000000,615.000000,615.000000,20226800
2014-10-03,625.000000,630.000000,615.000000,625.000000,625.000000,20423700
2014-10-06,640.000000,650.000000,630.000000,640.000000,640.000000,21896600
2014-10-07,650.000000,660.000000,635.000000,650.000000,650.000000,21747700
2014-10-08,640.000000,650.000000,635.000000,640.000000,640.000000,20364600
2014-10-09,645.000000,655.000000,640.000000,645.000000,645.000000,22013800
2014-10-10,615.000000,635.000000,615.000000,615.000000,615.000000,18945000
2014-10-13,595.000000,605.000000,590.000000,595.000000,595.000000,23690500
2014-10-14,600.000000,605.000000,590.000000,600.000000,600.000000,21670400
2014-10-15,605.000000,610.000000,600.000000,605.000000,605.000000,20801900
2014-10-16,595.000000,605.000000,595.000000,595.000000,595.000000,19178100
2014-10-17,600.000000,605.000000,595.000000,600.000000,600.000000,20213000
2014-10-20,600.000000,615.000000,600.000000,600.000000,600.000000,20748800
2014-10-21,595.000000,610.000000,595.000000,595.000000,595.000000,18716900
2014-10-22,590.000000,600.000000,590.000000,590.000000,590.000000,18262300
2014-10-23,590.000000,600.000000,590.000000,590.000000,590.000000,18850600
2014-10-24,600.000000,600.000000,590.000000,600.000000,600.000000,19174200
2014-10-27,600.000000,610.000000,595.000000,600.000000,600.000000,18118900
2014-10-28,590.000000,605.000000,590.000000,590.000000,590.000000,19492700
2014-10-29,595.000000,600.000000,590.000000,595.000000,595.000000,19417500
2014-10-30,580.000000,595.000000,575.000000,580.000000,580.000000,17130400
2014-10-31,565.000000,580.000000,560.000000,565.000000,565.000000,16694400
2014-11-03,550.000000,575.000000,545.000000,550.000000,550.000000,23650500
2014-11-04,560.000000,560.000000,540.000000,560.000000,560.000000,18648700
2014-11-05,565.000000,575.000000,560.000000,565.000000,565.000000,17380300
2014-11-06,555.000000,570.000000,555.000000,555.000000,555.000000,17252300
2014-11-07,555.000000,575.000000,555.000000,555.000000,555.000000,19345800
2014-11-10,565.000000,575.000000,555.000000,565.000000,565.000000,15431100
2014-11-11,555.000000,570.000000,555.000000,555.000000,555.000000,15571800
2014-11-12,555.000000,565.000000,555.000000,555.000000,555.000000,17421700
2014-11-13,560.000000,565.000000,550.000000,560.000000,560.000000,15942000
2014-11-14,570.000000,580.000000,560.000000,570.000000,570.000000,15732000
2014-11-17,570.000000,575.000000,560.000000,565.000000,565.000000,16509600
2014-11-18,560.000000,575.000000,560.000000,560.000000,560.000000,16873100
2014-11-19,570.000000,580.000000,560.000000,570.000000,570.000000,24323500
2014-11-20,560.000000,570.000000,555.000000,560.000000,560.000000,16370800
2014-11-21,565.000000,565.000000,550.000000,565.000000,565.000000,18558600
2014-11-24,560.000000,570.000000,555.000000,560.000000,560.000000,18118500
2014-11-25,555.000000,565.000000,550.000000,555.000000,555.000000,16894000
2014-11-26,555.000000,565.000000,550.000000,555.000000,555.000000,17671000
2014-11-27,555.000000,560.000000,550.000000,555.000000,555.000000,16581600
2014-11-28,560.000000,565.000000,560.000000,560.000000,560.000000,16003900
2014-12-01,560.000000,570.000000,560.000000,560.000000,560.000000,16464700
2014-12-02,565.000000,600.000000,560.000000,600.000000,600.000000,33155000
2014-12-03,605.000000,620.000000,600.000000,615.000000,615.000000,19898500
2014-12-04,615.000000,620.000000,605.000000,610.000000,610.000000,16295100
2014-12-05,610.000000,615.000000,600.000000,615.000000,615.000000,16455800
2014-12-08,615.000000,615.000000,600.000000,600.000000,600.000000,15733500
2014-12-09,605.000000,615.000000,600.000000,605.000000,605.000000,24911800
2014-12-10,610.000000,635.000000,605.000000,630.000000,630.000000,21967100
2014-12-11,625.000000,640.000000,620.000000,625.000000,625.000000,19719600
2014-12-12,625.000000,640.000000,620.000000,625.000000,625.000000,24660500
2014-12-15,620.000000,620.000000,610.000000,615.000000,615.000000,25664600
2014-12-16,610.000000,610.000000,600.000000,600.000000,600.000000,18051500
2014-12-17,600.000000,615.000000,600.000000,610.000000,610.000000,17190000
2014-12-18,615.000000,625.000000,615.000000,620.000000,620.000000,19798300
2014-12-19,625.000000,635.000000,620.000000,625.000000,625.000000,19014400
2014-12-22,625.000000,625.000000,615.000000,615.000000,615.000000,15994600
2014-12-23,615.000000,625.000000,615.000000,620.000000,620.000000,14639500
2014-12-24,620.000000,630.000000,620.000000,620.000000,620.000000,17516200
2014-12-29,625.000000,630.000000,615.000000,625.000000,625.000000,15137500
2014-12-30,625.000000,630.000000,620.000000,625.000000,625.000000,16164500
2015-01-02,620.000000,625.000000,615.000000,615.000000,615.000000,16278900
2015-01-05,615.000000,615.000000,600.000000,600.000000,600.000000,15159400
2015-01-06,600.000000,615.000000,585.000000,615.000000,615.000000,21678100
2015-01-07,615.000000,625.000000,610.000000,625.000000,625.000000,15061900
2015-01-08,625.000000,635.000000,620.000000,625.000000,625.000000,16491000
2015-01-09,625.000000,635.000000,620.000000,625.000000,625.000000,16647100
2015-01-12,625.000000,630.000000,615.000000,620.000000,620.000000,15996900
2015-01-13,620.000000,630.000000,615.000000,620.000000,620.000000,15408700
2015-01-14,620.000000,625.000000,610.000000,610.000000,610.000000,18335000
2015-01-15,605.000000,615.000000,605.000000,605.000000,605.000000,18291000
2015-01-16,600.000000,600.000000,595.000000,600.000000,600.000000,15521000
2015-01-19,605.000000,615.000000,605.000000,615.000000,615.000000,16667400
2015-01-20,615.000000,620.000000,615.000000,620.000000,620.000000,15893800
2015-01-21,620.000000,640.000000,620.000000,640.000000,640.000000,19487900
2015-01-22,640.000000,655.000000,640.000000,650.000000,650.000000,17730400
2015-01-23,650.000000,655.000000,630.000000,635.000000,635.000000,14287500
2015-01-26,635.000000,640.000000,620.000000,625.000000,625.000000,15183300
2015-01-27,625.000000,630.000000,615.000000,615.000000,615.000000,15649200
2015-01-28,615.000000,625.000000,615.000000,620.000000,620.000000,15473100
2015-01-29,620.000000,625.000000,615.000000,625.000000,625.000000,17129900
2015-01-30,630.000000,630.000000,620.000000,625.000000,625.000000,15776100
2015-02-02,620.000000,620.000000,615.000000,615.000000,615.000000,14861200
2015-02-03,615.000000,625.000000,615.000000,625.000000,625.000000,16123900
2015-02-04,625.000000,640.000000,620.000000,635.000000,635.000000,15199900
2015-02-05,635.000000,635.000000,630.000000,630.000000,630.000000,14691100
2015-02-06,630.000000,635.000000,625.000000,630.000000,630.000000,14807600
2015-02-09,630.000000,635.000000,625.000000,630.000000,630.000000,14403600
2015-02-10,630.000000,635.000000,625.000000,630.000000,630.000000,14465400
2015-02-11,630.000000,635.000000,625.000000,625.000000,625.000000,15662500
2015-02-12,630.000000,635.000000,625.000000,630.000000,630.000000,14875100
2015-02-13,630.000000,635.000000,630.000000,630.000000,630.000000,15341700
2015-02-16,630.000000,635.000000,630.000000,630.000000,630.000000,14428600
2015-02-17,630.000000,635.000000,625.000000,625.000000,625.000000,14953200
2015-02-18,630.000000,635.000000,620.000000,620.000000,620.000000,17478800
2015-02-20,625.000000,630.000000,620.000000,620.000000,620.000000,17071800
2015-02-23,625.000000,625.000000,615.000000,620.000000,620.000000,16506900
2015-02-24,625.000000,630.000000,625.000000,630.000000,630.000000,16190400
2015-02-25,630.000000,640.000000,630.000000,630.000000,630.000000,16088700
2015-02-26,630.000000,630.000000,625.000000,625.000000,625.000000,14836000
2015-02-27,625.000000,630.000000,620.000000,625.000000,625.000000,15807500
2015-03-02,625.000000,630.000000,625.000000,630.000000,630.000000,14177400
2015-03-03,630.000000,635.000000,620.000000,625.000000,625.000000,16346000
2015-03-04,625.000000,630.000000,620.000000,625.000000,625.000000,15200400
2015-03-05,630.000000,640.000000,620.000000,630.000000,630.000000,15908400
2015-03-06,635.000000,640.000000,630.000000,630.000000,630.000000,15242000
2015-03-09,630.000000,630.000000,620.000000,620.000000,620.000000,13171200
2015-03-10,620.000000,625.000000,615.000000,625.000000,625.000000,14353900
2015-03-11,620.000000,620.000000,615.000000,620.000000,620.000000,12517300
2015-03-12,620.000000,635.000000,620.000000,630.000000,630.000000,13596400
2015-03-13,630.000000,635.000000,630.000000,630.000000,630.000000,13059500
2015-03-16,630.000000,635.000000,630.000000,630.000000,630.000000,13297400
2015-03-17,630.000000,640.000000,625.000000,640.000000,640.000000,13679400
2015-03-18,640.000000,640.000000,630.000000,635.000000,635.000000,12393600
2015-03-19,635.000000,645.000000,635.000000,640.000000,640.000000,12077200
2015-03-20,635.000000,640.000000,630.000000,640.000000,640.000000,13659100
2015-03-23,640.000000,645.000000,635.000000,640.000000,640.000000,12181100
2015-03-24,640.000000,655.000000,640.000000,655.000000,655.000000,12429600
2015-03-25,650.000000,655.000000,640.000000,645.000000,645.000000,11287900
2015-03-26,645.000000,645.000000,640.000000,640.000000,640.000000,11654600
2015-03-27,640.000000,645.000000,640.000000,640.000000,640.000000,11392800
2015-03-30,640.000000,645.000000,640.000000,640.000000,640.000000,12129200
2015-03-31,640.000000,655.000000,640.000000,655.000000,655.000000,12887000
2015-04-01,645.000000,650.000000,640.000000,640.000000,640.000000,12847800
2015-04-02,640.000000,655.000000,640.000000,650.000000,650.000000,17117300
2015-04-06,650.000000,660.000000,650.000000,650.000000,650.000000,15168000
2015-04-07,650.000000,655.000000,650.000000,650.000000,650.000000,14955800
2015-04-08,665.000000,695.000000,650.000000,690.000000,690.000000,42466000
2015-04-09,695.000000,710.000000,690.000000,695.000000,695.000000,18639900
2015-04-10,700.000000,705.000000,690.000000,695.000000,695.000000,15969000
2015-04-13,685.000000,695.000000,680.000000,685.000000,685.000000,15259300
2015-04-14,685.000000,690.000000,685.000000,685.000000,685.000000,14954900
2015-04-15,685.000000,685.000000,615.000000,620.000000,620.000000,15576400
2015-04-16,600.000000,625.000000,565.000000,565.000000,565.000000,14979600
2015-04-17,545.000000,565.000000,545.000000,560.000000,560.000000,16473400
2015-04-20,555.000000,575.000000,555.000000,565.000000,565.000000,13676300
2015-04-21,570.000000,580.000000,565.000000,575.000000,575.000000,13903100
2015-04-22,570.000000,575.000000,555.000000,565.000000,565.000000,12891300
2015-04-23,565.000000,580.000000,565.000000,575.000000,575.000000,13653800
2015-04-24,580.000000,580.000000,565.000000,570.000000,570.000000,14472700
2015-04-27,570.000000,570.000000,560.000000,565.000000,565.000000,13688500
2015-04-28,565.000000,565.000000,555.000000,560.000000,560.000000,14132700
2015-04-29,565.000000,565.000000,550.000000,555.000000,555.000000,12066300
2015-04-30,555.000000,565.000000,550.000000,560.000000,560.000000,12832700
2015-05-04,560.000000,570.000000,560.000000,565.000000,565.000000,12050100
2015-05-05,565.000000,570.000000,555.000000,555.000000,555.000000,13090300
2015-05-06,560.000000,560.000000,550.000000,555.000000,555.000000,10479700
2015-05-07,555.000000,555.000000,550.000000,555.000000,555.000000,10840000
2015-05-08,555.000000,560.000000,550.000000,555.000000,555.000000,11330800
2015-05-11,555.000000,560.000000,555.000000,555.000000,555.000000,10905600
2015-05-12,555.000000,555.000000,550.000000,555.000000,555.000000,10712500
2015-05-13,555.000000,575.000000,550.000000,570.000000,570.000000,14432400
2015-05-15,575.000000,575.000000,560.000000,565.000000,565.000000,11385900
2015-05-18,570.000000,585.000000,565.000000,585.000000,585.000000,12621400
2015-05-19,585.000000,595.000000,580.000000,595.000000,595.000000,11260100
2015-05-20,595.000000,605.000000,595.000000,600.000000,600.000000,11259900
2015-05-21,600.000000,605.000000,595.000000,600.000000,600.000000,11256200
2015-05-22,600.000000,600.000000,585.000000,585.000000,585.000000,11235900
2015-05-25,590.000000,590.000000,575.000000,580.000000,580.000000,11383000
2015-05-26,580.000000,585.000000,575.000000,580.000000,580.000000,10576700
2015-05-27,580.000000,580.000000,570.000000,575.000000,575.000000,10436800
2015-05-28,575.000000,575.000000,565.000000,570.000000,570.000000,8332600
2015-05-29,570.000000,575.000000,570.000000,570.000000,570.000000,8347800
2015-06-01,570.000000,570.000000,560.000000,570.000000,570.000000,8343800
2015-06-03,570.000000,570.000000,565.000000,565.000000,565.000000,7484400
2015-06-04,565.000000,565.000000,560.000000,565.000000,565.000000,6681700
2015-06-05,565.000000,570.000000,560.000000,570.000000,570.000000,6715800
2015-06-08,570.000000,570.000000,560.000000,565.000000,565.000000,6496000
2015-06-09,565.000000,565.000000,550.000000,555.000000,555.000000,5951600
2015-06-10,555.000000,560.000000,555.000000,560.000000,560.000000,6570300
2015-06-11,560.000000,565.000000,560.000000,565.000000,565.000000,6470200
2015-06-12,565.000000,570.000000,560.000000,560.000000,560.000000,6906700
2015-06-15,565.000000,565.000000,555.000000,560.000000,560.000000,6290300
2015-06-16,560.000000,565.000000,555.000000,560.000000,560.000000,6171300
2015-06-17,560.000000,565.000000,560.000000,565.000000,565.000000,6195500
2015-06-18,565.000000,570.000000,565.000000,570.000000,570.000000,6349700
2015-06-19,570.000000,575.000000,570.000000,575.000000,575.000000,6088900
2015-06-22,575.000000,575.000000,565.000000,570.000000,570.000000,6230200
2015-06-23,570.000000,570.000000,560.000000,565.000000,565.000000,5186200
2015-06-24,565.000000,590.000000,565.000000,580.000000,580.000000,7241200
2015-06-25,585.000000,595.000000,580.000000,595.000000,595.000000,6196600
2015-06-26,595.000000,615.000000,590.000000,615.000000,615.000000,11530000
2015-06-29,610.000000,610.000000,595.000000,595.000000,595.000000,5193200
2015-06-30,600.000000,615.000000,600.000000,615.000000,615.000000,6400100
2015-07-01,615.000000,630.000000,615.000000,620.000000,620.000000,7342600
2015-07-02,620.000000,625.000000,600.000000,600.000000,600.000000,7589900
2015-07-03,600.000000,605.000000,600.000000,605.000000,605.000000,5500800
2015-07-06,600.000000,605.000000,595.000000,595.000000,595.000000,6401600
2015-07-07,595.000000,600.000000,590.000000,600.000000,600.000000,6418500
2015-07-08,600.000000,600.000000,590.000000,600.000000,600.000000,5528700
2015-07-09,595.000000,595.000000,590.000000,590.000000,590.000000,5391800
2015-07-10,590.000000,610.000000,590.000000,610.000000,610.000000,6597500
2015-07-13,610.000000,620.000000,605.000000,615.000000,615.000000,5405400
2015-07-14,615.000000,615.000000,605.000000,610.000000,610.000000,4878400
2015-07-15,610.000000,610.000000,600.000000,605.000000,605.000000,4125400
2015-07-22,605.000000,610.000000,600.000000,605.000000,605.000000,4939100
2015-07-23,605.000000,615.000000,605.000000,615.000000,615.000000,4614900
2015-07-24,615.000000,615.000000,610.000000,610.000000,610.000000,4136100
2015-07-27,610.000000,610.000000,605.000000,605.000000,605.000000,4301400
2015-07-28,605.000000,605.000000,595.000000,605.000000,605.000000,4213200
2015-07-29,605.000000,610.000000,605.000000,610.000000,610.000000,4388300
2015-07-30,610.000000,615.000000,610.000000,610.000000,610.000000,4457300
2015-07-31,610.000000,615.000000,610.000000,610.000000,610.000000,4248600
2015-08-03,610.000000,610.000000,600.000000,605.000000,605.000000,3962000
2015-08-04,605.000000,605.000000,595.000000,600.000000,600.000000,4465500
2015-08-05,600.000000,610.000000,600.000000,610.000000,610.000000,4712000
2015-08-06,610.000000,610.000000,595.000000,600.000000,600.000000,4701500
2015-08-07,600.000000,600.000000,590.000000,595.000000,595.000000,3944700
2015-08-10,595.000000,595.000000,590.000000,590.000000,590.000000,3915900
2015-08-11,595.000000,600.000000,590.000000,595.000000,595.000000,3298700
2015-08-12,600.000000,605.000000,595.000000,605.000000,605.000000,3275000
2015-08-13,610.000000,635.000000,605.000000,635.000000,635.000000,4430300
2015-08-14,635.000000,645.000000,630.000000,645.000000,645.000000,3539300
2015-08-18,645.000000,645.000000,630.000000,635.000000,635.000000,3283400
2015-08-19,635.000000,640.000000,630.000000,630.000000,630.000000,3380100
2015-08-20,630.000000,640.000000,630.000000,640.000000,640.000000,3143700
2015-08-21,640.000000,640.000000,625.000000,640.000000,640.000000,3060900
2015-08-24,630.000000,630.000000,620.000000,625.000000,625.000000,2444200
2015-08-25,620.000000,630.000000,620.000000,625.000000,625.000000,2404300
2015-08-26,630.000000,635.000000,620.000000,630.000000,630.000000,4467300
2015-08-27,635.000000,640.000000,635.000000,635.000000,635.000000,2602200
2015-08-28,635.000000,640.000000,630.000000,635.000000,635.000000,2935300
2015-08-31,635.000000,635.000000,630.000000,630.000000,630.000000,2149800
2015-09-01,630.000000,630.000000,615.000000,620.000000,620.000000,2495500
2015-09-02,615.000000,620.000000,610.000000,615.000000,615.000000,2174100
2015-09-03,615.000000,620.000000,610.000000,620.000000,620.000000,2083200
2015-09-04,620.000000,620.000000,610.000000,615.000000,615.000000,2157700
2015-09-07,615.000000,615.000000,605.000000,610.000000,610.000000,2036400
2015-09-08,610.000000,615.000000,605.000000,615.000000,615.000000,2394700
2015-09-09,615.000000,620.000000,615.000000,620.000000,620.000000,2300600
2015-09-10,615.000000,620.000000,615.000000,620.000000,620.000000,2198500
2015-09-11,620.000000,620.000000,610.000000,615.000000,615.000000,2193300
2015-09-14,615.000000,620.000000,615.000000,620.000000,620.000000,2516900
2015-09-15,615.000000,615.000000,605.000000,610.000000,610.000000,1721400
2015-09-16,615.000000,620.000000,605.000000,610.000000,610.000000,1138000
2015-09-17,610.000000,610.000000,605.000000,605.000000,605.000000,964000
2015-09-18,605.000000,610.000000,600.000000,610.000000,610.000000,1334400
2015-09-21,605.000000,605.000000,600.000000,605.000000,605.000000,1560100
2015-09-22,605.000000,605.000000,600.000000,605.000000,605.000000,1198400
2015-09-23,605.000000,605.000000,595.000000,600.000000,600.000000,1049500
2015-09-25,600.000000,600.000000,590.000000,595.000000,595.000000,1447700
2015-09-28,595.000000,595.000000,590.000000,595.000000,595.000000,1040500
2015-09-29,595.000000,595.000000,590.000000,590.000000,590.000000,1200200
2015-09-30,590.000000,595.000000,585.000000,595.000000,595.000000,1015700
2015-10-01,595.000000,600.000000,595.000000,600.000000,600.000000,1177000
2015-10-02,600.000000,600.000000,600.000000,600.000000,600.000000,1053900
2015-10-05,600.000000,600.000000,595.000000,600.000000,600.000000,1062700
2015-10-06,600.000000,605.000000,600.000000,605.000000,605.000000,1637100
2015-10-07,605.000000,605.000000,600.000000,600.000000,600.000000,1120300
2015-10-08,600.000000,600.000000,590.000000,590.000000,590.000000,1156100
2015-10-09,595.000000,600.000000,595.000000,600.000000,600.000000,1292800
2015-10-12,600.000000,610.000000,600.000000,605.000000,605.000000,2800800
2015-10-13,605.000000,605.000000,595.000000,600.000000,600.000000,1150100
2015-10-15,600.000000,600.000000,595.000000,600.000000,600.000000,1112200
2015-10-16,600.000000,600.000000,595.000000,600.000000,600.000000,840500
2015-10-19,600.000000,605.000000,600.000000,605.000000,605.000000,1149200
2015-10-20,605.000000,605.000000,600.000000,605.000000,605.000000,1283200
2015-10-21,605.000000,610.000000,605.000000,610.000000,610.000000,1184300
2015-10-22,610.000000,610.000000,605.000000,610.000000,610.000000,1161100
2015-10-23,615.000000,615.000000,610.000000,610.000000,610.000000,1136700
2015-10-26,610.000000,610.000000,605.000000,610.000000,610.000000,1120100
2015-10-27,610.000000,610.000000,600.000000,605.000000,605.000000,1118100
2015-10-28,605.000000,605.000000,600.000000,600.000000,600.000000,1211800
2015-10-29,605.000000,605.000000,595.000000,595.000000,595.000000,1299400
2015-10-30,595.000000,600.000000,595.000000,600.000000,600.000000,1550900
2015-11-02,600.000000,600.000000,600.000000,600.000000,600.000000,1184400
2015-11-03,600.000000,605.000000,600.000000,605.000000,605.000000,1053200
2015-11-04,605.000000,605.000000,600.000000,605.000000,605.000000,1004000
2015-11-05,605.000000,605.000000,605.000000,605.000000,605.000000,1093500
2015-11-06,605.000000,605.000000,600.000000,605.000000,605.000000,1164300
2015-11-09,605.000000,605.000000,600.000000,600.000000,600.000000,1118400
2015-11-10,595.000000,600.000000,595.000000,600.000000,600.000000,1077400
2015-11-11,600.000000,600.000000,600.000000,600.000000,600.000000,1095700
2015-11-12,600.000000,600.000000,600.000000,600.000000,600.000000,1089700
2015-11-13,595.000000,600.000000,595.000000,600.000000,600.000000,1135100
2015-11-16,595.000000,595.000000,595.000000,595.000000,595.000000,1219900
2015-11-17,600.000000,605.000000,600.000000,605.000000,605.000000,1259900
2015-11-18,605.000000,605.000000,600.000000,605.000000,605.000000,1127000
2015-11-19,605.000000,605.000000,605.000000,605.000000,605.000000,1200900
2015-11-20,605.000000,605.000000,600.000000,605.000000,605.000000,1120200
2015-11-23,605.000000,605.000000,600.000000,600.000000,600.000000,1074700
2015-11-24,600.000000,600.000000,600.000000,600.000000,600.000000,1085400
2015-11-25,600.000000,600.000000,600.000000,600.000000,600.000000,1145300
2015-11-26,600.000000,600.000000,600.000000,600.000000,600.000000,1039100
2015-11-27,600.000000,600.000000,590.000000,590.000000,590.000000,1640000
2015-11-30,590.000000,590.000000,585.000000,585.000000,585.000000,1194400
2015-12-01,585.000000,590.000000,585.000000,590.000000,590.000000,1014300
2015-12-02,590.000000,590.000000,590.000000,590.000000,590.000000,1260600
2015-12-03,590.000000,590.000000,590.000000,590.000000,590.000000,1057200
2015-12-04,590.000000,590.000000,585.000000,585.000000,585.000000,1136100
2015-12-07,590.000000,595.000000,590.000000,590.000000,590.000000,1132900
2015-12-08,590.000000,590.000000,580.000000,585.000000,585.000000,1069800
2015-12-09,585.000000,585.000000,585.000000,585.000000,585.000000,0
2015-12-10,585.000000,585.000000,580.000000,585.000000,585.000000,1092600
2015-12-11,585.000000,585.000000,575.000000,580.000000,580.000000,1128400
2015-12-14,580.000000,580.000000,575.000000,580.000000,580.000000,1056200
2015-12-15,585.000000,585.000000,580.000000,585.000000,585.000000,1114700
2015-12-16,590.000000,600.000000,590.000000,600.000000,600.000000,4640100
2015-12-17,600.000000,605.000000,600.000000,600.000000,600.000000,1065100
2015-12-18,600.000000,600.000000,595.000000,600.000000,600.000000,1049900
2015-12-21,600.000000,600.000000,595.000000,600.000000,600.000000,1045900
2015-12-22,600.000000,600.000000,600.000000,600.000000,600.000000,1050800
2015-12-23,600.000000,600.000000,600.000000,600.000000,600.000000,1075400
2015-12-28,600.000000,600.000000,600.000000,600.000000,600.000000,1126500
2015-12-29,600.000000,600.000000,600.000000,600.000000,600.000000,1051000
2015-12-30,600.000000,605.000000,600.000000,600.000000,600.000000,1165800
2016-01-04,600.000000,600.000000,595.000000,595.000000,595.000000,1167600
2016-01-05,595.000000,600.000000,595.000000,600.000000,600.000000,1054200
2016-01-06,600.000000,605.000000,600.000000,600.000000,600.000000,1086700
2016-01-07,600.000000,600.000000,595.000000,595.000000,595.000000,1173100
2016-01-08,595.000000,595.000000,595.000000,595.000000,595.000000,1083000
2016-01-11,590.000000,590.000000,590.000000,590.000000,590.000000,1082600
2016-01-12,590.000000,600.000000,590.000000,600.000000,600.000000,1233100
2016-01-13,600.000000,600.000000,590.000000,590.000000,590.000000,1054300
2016-01-14,590.000000,590.000000,585.000000,585.000000,585.000000,1049200
2016-01-15,585.000000,590.000000,585.000000,590.000000,590.000000,1038700
2016-01-18,585.000000,590.000000,585.000000,590.000000,590.000000,1035900
2016-01-19,590.000000,590.000000,590.000000,590.000000,590.000000,1079800
2016-01-20,590.000000,590.000000,585.000000,585.000000,585.000000,1119000
2016-01-21,585.000000,585.000000,580.000000,585.000000,585.000000,1102200
2016-01-22,585.000000,590.000000,585.000000,590.000000,590.000000,1064700
2016-01-25,590.000000,595.000000,590.000000,595.000000,595.000000,1062600
2016-01-26,595.000000,595.000000,590.000000,590.000000,590.000000,1039400
2016-01-27,590.000000,595.000000,590.000000,595.000000,595.000000,1033800
2016-01-28,595.000000,595.000000,590.000000,590.000000,590.000000,1064500
2016-01-29,590.000000,595.000000,590.000000,590.000000,590.000000,1075300
2016-02-01,590.000000,590.000000,585.000000,585.000000,585.000000,1024600
2016-02-02,585.000000,585.000000,585.000000,585.000000,585.000000,1135700
2016-02-03,585.000000,585.000000,580.000000,580.000000,580.000000,1338100
2016-02-04,580.000000,585.000000,580.000000,585.000000,585.000000,1057200
2016-02-05,585.000000,590.000000,585.000000,590.000000,590.000000,1240400
2016-02-09,585.000000,585.000000,580.000000,585.000000,585.000000,1301800
2016-02-10,585.000000,585.000000,580.000000,585.000000,585.000000,1151300
2016-02-11,585.000000,590.000000,585.000000,590.000000,590.000000,1239700
2016-02-12,585.000000,585.000000,580.000000,585.000000,585.000000,1436700
2016-02-15,590.000000,600.000000,590.000000,595.000000,595.000000,2565400
2016-02-16,595.000000,600.000000,590.000000,600.000000,600.000000,2283400
2016-02-17,600.000000,605.000000,600.000000,600.000000,600.000000,2458200
2016-02-18,600.000000,600.000000,590.000000,590.000000,590.000000,2308800
2016-02-19,590.000000,590.000000,580.000000,580.000000,580.000000,2370500
2016-02-22,585.000000,585.000000,585.000000,585.000000,585.000000,2235700
2016-02-23,585.000000,585.000000,585.000000,585.000000,585.000000,2117300
2016-02-24,585.000000,585.000000,580.000000,585.000000,585.000000,2329600
2016-02-25,585.000000,590.000000,585.000000,590.000000,590.000000,2639400
2016-02-26,590.000000,595.000000,590.000000,595.000000,595.000000,2434200
2016-02-29,590.000000,600.000000,590.000000,600.000000,600.000000,2753100
